name,country,city,ranking,programs,tuition,scholarship,website
Saint Mary's College of California,United States,New York,209,"Artificial Intelligence, Robotics, Cybersecurity",60525,Medium,http://www.stmarys-ca.edu/
New College of California,United States,Texas,154,"Software Engineering, Artificial Intelligence, Robotics",39032,High,http://www.newcollege.edu/
Carrington College California-Sacramento,United States,Texas,499,"MBA, Robotics, Software Engineering",62061,Very High,http://www.carrington.edu
"University of California, Davis",United States,California,382,"Robotics, MBA, Software Engineering",48799,Low,http://www.ucdavis.edu/
"University of California, Merced",United States,Boston,428,"Cybersecurity, Artificial Intelligence, Data Science",61986,Very High,http://www.ucmerced.edu/
"University of California, Irvine",United States,New York,396,"Robotics, MBA, Cybersecurity",54478,High,http://www.uci.edu/
"University of California, Los Angeles",United States,Boston,21,"Business Analytics, Software Engineering, Artificial Intelligence",48810,Medium,http://www.ucla.edu/
"University of California, Office of the President",United States,California,96,"Data Science, Artificial Intelligence, Business Analytics",53617,Medium,https://www.ucop.edu/
"University of California, Santa Barbara",United States,Chicago,159,"Software Engineering, Cybersecurity, MBA",45974,Medium,http://www.ucsb.edu/
"University of California, Santa Cruz",United States,New York,260,"Cybersecurity, Business Analytics, MS Computer Science",45642,Low,http://www.ucsc.edu/
"University of California, San Diego",United States,Boston,407,"Artificial Intelligence, MBA, Business Analytics",51384,High,http://www.ucsd.edu/
"University of California, San Francisco",United States,New York,330,"Business Analytics, MS Computer Science, Cybersecurity",64728,High,http://www.ucsf.edu/
"University of California, Riverside",United States,Chicago,428,"MBA, Artificial Intelligence, MS Computer Science",38536,Medium,http://www.ucr.edu/
"University of California, Berkeley",United States,Chicago,486,"MS Computer Science, Business Analytics, Data Science",57898,High,http://www.berkeley.edu/
California Lutheran University,United States,New York,157,"MS Computer Science, MBA, Cybersecurity",45684,Low,http://www.callutheran.edu/
California Maritime Academy,United States,Texas,459,"MS Computer Science, Artificial Intelligence, Business Analytics",61369,High,http://www.csum.edu/
California Coast University,United States,New York,292,"MS Computer Science, Software Engineering, Business Analytics",35388,Very High,http://www.calcoast.edu/
California College of the Arts,United States,Chicago,324,"MS Computer Science, Business Analytics, MBA",59947,Low,https://cca.edu/
California Baptist University,United States,New York,498,"Robotics, MBA, Software Engineering",53428,Low,http://www.calbaptist.edu/
California Southern University,United States,Chicago,105,"Artificial Intelligence, Business Analytics, Robotics",66487,High,http://www.calsouthern.edu/
California State University,United States,New York,277,"Software Engineering, MS Computer Science, Business Analytics",37157,High,https://csueastbay.edu
"California State University, Bakersfield",United States,Texas,296,"Cybersecurity, Business Analytics, MBA",44155,Medium,http://www.csub.edu/
"California State University, Northridge",United States,California,453,"MBA, Software Engineering, MS Computer Science",39465,Very High,http://www.csun.edu/
"California State University, Chico",United States,Texas,235,"Data Science, Cybersecurity, Software Engineering",45948,Medium,http://www.csuchico.edu/
"California State University, San Bernardino",United States,New York,203,"Robotics, Business Analytics, MS Computer Science",41482,Medium,http://www.csusb.edu/
"California State University, San Marcos",United States,California,204,"Artificial Intelligence, MS Computer Science, Business Analytics",46474,Low,http://www.csusm.edu/
"California State University, Sacramento",United States,New York,259,"Software Engineering, Artificial Intelligence, Cybersecurity",69466,Very High,http://www.csus.edu/
"California State University, Stanislaus",United States,California,259,"Business Analytics, Data Science, Software Engineering",53726,Low,http://www.csustan.edu/
"California State University, Fresno",United States,Chicago,294,"Business Analytics, MS Computer Science, Software Engineering",66111,High,http://www.csufresno.edu/
"California State University, Fullerton",United States,Texas,238,"MS Computer Science, Artificial Intelligence, Robotics",40184,Very High,http://www.fullerton.edu/
"California State University, Monterey Bay",United States,Boston,136,"Cybersecurity, Robotics, Business Analytics",62909,High,http://www.csumb.edu/
"California State University, Dominguez Hills",United States,California,184,"Cybersecurity, Data Science, Business Analytics",46635,Medium,http://www.csudh.edu/
"California State University, Long Beach",United States,New York,310,"Business Analytics, Cybersecurity, Data Science",50286,Very High,http://www.csulb.edu/
"California State University, Los Angeles",United States,Chicago,412,"Robotics, MBA, Data Science",63694,Very High,http://www.calstatela.edu/
"California State University, Hayward",United States,Chicago,271,"Data Science, MBA, Robotics",39859,Low,http://www.csuhayward.edu/
California State University Channel Islands,United States,California,359,"Business Analytics, MS Computer Science, Robotics",65187,Low,https://www.csuci.edu/
California State University System,United States,California,402,"Artificial Intelligence, Robotics, Cybersecurity",38069,High,http://www.calstate.edu/
California National University,United States,California,382,"Software Engineering, Cybersecurity, Robotics",50394,Medium,http://www.cnuas.edu/
California University of Science and Medicine,United States,New York,328,"Robotics, MS Computer Science, Artificial Intelligence",55593,Very High,https://www.cusm.edu/
California University of Pennsylvania,United States,California,58,"MBA, Artificial Intelligence, MS Computer Science",45184,High,http://www.cup.edu/
"California Polytechnic State University, Pomona",United States,New York,351,"MS Computer Science, MBA, Business Analytics",59722,High,http://www.cpp.edu/
"California Polytechnic State University, San Luis Obispo",United States,Texas,167,"MBA, Robotics, Data Science",50515,High,http://www.calpoly.edu/
East Texas Baptist University,United States,Boston,129,"Robotics, MBA, Artificial Intelligence",65417,Very High,https://www.etbu.edu/
The University of Texas at Rio Grande Valley,United States,Texas,424,"MBA, Robotics, Software Engineering",40685,Very High,https://www.utrgv.edu/
University of North Texas,United States,Chicago,9,"Software Engineering, Cybersecurity, MBA",63574,Medium,http://www.unt.edu/
University of North Texas Health Science Center,United States,Chicago,117,"Cybersecurity, Data Science, Robotics",52368,High,http://www.hsc.unt.edu/
West Texas A&M University,United States,Chicago,479,"Artificial Intelligence, Robotics, Data Science",44962,Very High,http://www.wtamu.edu/
The University of Texas at Austin,United States,California,213,"Robotics, Business Analytics, Data Science",54305,Very High,https://www.utexas.edu/
University of Texas at Dallas,United States,New York,500,"MS Computer Science, Artificial Intelligence, Robotics",36918,Very High,http://www.utdallas.edu/
University of Texas at El Paso,United States,California,364,"MBA, Data Science, Business Analytics",52411,Low,http://www.utep.edu/
University of Texas at Brownsville,United States,California,93,"MS Computer Science, Cybersecurity, MBA",50431,Low,http://www.utb.edu/
University of Texas Medical Branch,United States,New York,96,"Software Engineering, Artificial Intelligence, Business Analytics",49178,High,http://www.utmb.edu/
University of Texas at Tyler,United States,Chicago,54,"MS Computer Science, Robotics, Artificial Intelligence",57021,Medium,http://www.uttyler.edu/
The University of Texas at San Antonio,United States,California,427,"Artificial Intelligence, Cybersecurity, Software Engineering",60752,Low,https://www.utsa.edu/
University of Texas - Pan American,United States,New York,464,"Software Engineering, MS Computer Science, Artificial Intelligence",53608,Very High,http://www.panam.edu/
University of Texas Permian Basin,United States,Chicago,450,"Data Science, MBA, Cybersecurity",65622,Low,http://www.utpb.edu/
University of Texas Southwestern Medical Center,United States,Chicago,236,"MS Computer Science, Robotics, Business Analytics",54427,Medium,http://www.swmed.edu/
University of Texas at Arlington,United States,California,213,"Data Science, Artificial Intelligence, Robotics",49629,Low,http://www.uta.edu/
Southwest Texas State University,United States,Texas,89,"Cybersecurity, MS Computer Science, Software Engineering",42199,Very High,http://www.swt.edu/
South Texas College of Law,United States,New York,362,"Data Science, Artificial Intelligence, Business Analytics",66012,Medium,http://www.stcl.edu/
Western Texas College,United States,Chicago,199,"MBA, Robotics, Business Analytics",36068,Low,http://www.wtc.edu
Texas State Technical College-West Texas,United States,California,274,"Software Engineering, Artificial Intelligence, MBA",67289,High,http://www.westtexas.tstc.edu
Central Texas College,United States,Boston,361,"Software Engineering, Data Science, Business Analytics",45952,Low,http://www.ctcd.edu
North Central Texas College,United States,Boston,380,"Business Analytics, Cybersecurity, MS Computer Science",54919,Medium,http://www.nctc.edu
Northeast Texas Community College,United States,Texas,316,"Data Science, Business Analytics, Robotics",37771,Very High,http://www.ntcc.edu
Southwest Texas Junior College,United States,New York,426,"Robotics, MS Computer Science, Cybersecurity",43377,Low,http://www.swtjc.net
University of North Texas at Dallas,United States,Boston,173,"Robotics, MBA, Data Science",48003,Medium,https://www.untdallas.edu/
Texas A&M University-Texarkana,United States,Boston,386,"MBA, MS Computer Science, Cybersecurity",66931,Medium,https://tamut.edu
Texas A&M University - Kingsville,United States,New York,458,"Cybersecurity, Business Analytics, Data Science",45487,Medium,http://www.tamuk.edu/
Texas A&M University - Commerce,United States,Texas,228,"MS Computer Science, MBA, Business Analytics",62539,Medium,http://www.tamuc.edu/
Texas A&M University - Corpus Christi,United States,New York,128,"MS Computer Science, Software Engineering, Artificial Intelligence",55519,High,http://www.tamucc.edu/
Texas A&M University - College Station,United States,Chicago,344,"Business Analytics, Artificial Intelligence, Software Engineering",54337,Low,http://www.tamu.edu/
Texas A&M International University,United States,California,87,"Data Science, Software Engineering, Robotics",55420,High,http://www.tamiu.edu/
Texas College,United States,New York,76,"Business Analytics, MS Computer Science, Cybersecurity",62931,Medium,https://www.texascollege.edu/
Texas Christian University,United States,Texas,204,"MS Computer Science, Data Science, Business Analytics",47431,High,http://www.tcu.edu/
Texas Southern University,United States,Chicago,158,"Cybersecurity, Data Science, MS Computer Science",44887,Very High,http://www.tsu.edu/
Texas State University,United States,Texas,481,"Data Science, MBA, Cybersecurity",44619,Very High,http://www.txstate.edu/
Texas State Technical College-Marshall,United States,Boston,494,"Data Science, Business Analytics, MBA",37418,High,http://www.marshall.tstc.edu
Texas State Technical College-Harlingen,United States,California,16,"Data Science, Cybersecurity, MS Computer Science",49495,Medium,http://www.harlingen.tstc.edu
Texas State Technical College-Waco,United States,Chicago,127,"MBA, Artificial Intelligence, Cybersecurity",37744,High,http://www.waco.tstc.edu
Texas Wesleyan University,United States,Texas,291,"Robotics, MBA, Data Science",68702,Low,https://txwes.edu/
Texas Woman's University,United States,Chicago,43,"MS Computer Science, Artificial Intelligence, Software Engineering",61431,Very High,http://www.twu.edu/
Texas Tech University,United States,New York,16,"Robotics, MS Computer Science, Artificial Intelligence",63065,Low,http://www.ttu.edu/
Texas Tech University-Health Sciences Center,United States,Chicago,20,"MBA, Cybersecurity, Business Analytics",57879,Low,http://www.ttuhsc.edu/
New York Medical College,United States,Boston,368,"Cybersecurity, Robotics, MBA",52528,Medium,https://www.nymc.edu/
New York University,United States,California,15,"Robotics, Business Analytics, MBA",66187,Low,http://www.nyu.edu/
University of Massachusetts Boston,United States,New York,484,"Software Engineering, Robotics, MBA",63139,Very High,https://www.umb.edu/
University of Massachusetts at Lowell,United States,Boston,452,"MS Computer Science, Robotics, Software Engineering",63577,Low,http://www.uml.edu/
University of Massachusetts at Amherst,United States,New York,8,"MS Computer Science, Business Analytics, Cybersecurity",47644,Medium,http://www.umass.edu/
University of Massachusetts at Dartmouth,United States,Texas,208,"Software Engineering, Data Science, Artificial Intelligence",66436,Medium,http://www.umassd.edu/
Massachusetts Bay Community College,United States,California,310,"Cybersecurity, Robotics, Software Engineering",67044,High,http://www.massbay.edu
